SALES,Quantity_sold,Cost_of_sales,Month_NAME,Year_NAME,Day_NAME,Average_Unit_Price,Gross_profit,Total_sales,Total_units_sold,Total_cost_sale
69864.83594,1733,62545.19141,Sep,2016,Friday,40.31438888,-7319.644531,,,
100120.7109,2482,89572.40625,Sep,2016,Saturday,40.33872318,-10548.30469,,,
49825.09766,1235,44593.79688,Sep,2016,Sunday,40.34420863,-5231.300781,,,
46566.46094,1155,41660.44141,Sep,2016,Monday,40.3172822,-4906.019531,,,
37923.76563,940,34031.14844,Sep,2016,Tuesday,40.34443152,-3892.617188,,,
50084.8125,1241,44832.21094,Sep,2016,Wednesday,40.3584307,-5252.601563,,,
41885.82813,1039,37565.48047,Sep,2016,Thursday,40.31359781,-4320.347656,,,
147503.5781,3657,131964.5156,Sep,2016,Friday,40.33458521,-15539.0625,,,
151639.1875,3758,135498.1563,Sep,2016,Saturday,40.35103446,-16141.03125,,,
72457.29688,1797,64758.50391,Sep,2016,Sunday,40.32125591,-7698.792969,,,
67355.0625,1671,60179.01953,Sep,2016,Monday,40.30823609,-7176.042969,,,
58941.79297,1462,52812.78125,Sep,2016,Tuesday,40.31586386,-6129.011719,,,
58796.78516,1581,57168.55859,Sep,2016,Wednesday,37.18961743,-1628.226563,,,
57019.39063,1534,55187.38281,Sep,2016,Thursday,37.17039806,-1832.007813,,,
155918.375,4216,151036.4531,Sep,2016,Friday,36.98253676,-4881.921875,,,
208489.0938,5632,201416.8438,Oct,2016,Saturday,37.01866011,-7072.25,,,
118580.4688,3173,113346.9609,Oct,2016,Sunday,37.37172038,-5233.507813,,,
142758.875,3540,126506.3438,Oct,2016,Monday,40.32736582,-16252.53125,,,
96620.98438,2397,85491.83594,Oct,2016,Tuesday,40.3091299,-11129.14844,,,
78861.59375,1955,69675.42969,Oct,2016,Wednesday,40.33841113,-9186.164063,,,
70279.47656,1740,61976.30469,Oct,2016,Thursday,40.39050377,-8303.171875,,,
87748.85938,2176,77446.60938,Oct,2016,Friday,40.32576258,-10302.25,,,
92053.32813,2283,81209.25,Oct,2016,Saturday,40.32121249,-10844.07813,,,
51751.38281,1284,45607.23438,Oct,2016,Sunday,40.30481527,-6144.148438,,,
50934.98438,1263,44983.77734,Oct,2016,Monday,40.32857037,-5951.207031,,,
36113.93359,896,31885.28906,Oct,2016,Tuesday,40.30572946,-4228.644531,,,
31023.35938,768,27817.64258,Oct,2016,Wednesday,40.39499919,-3205.716797,,,
22334.21289,521,19704.09375,Oct,2016,Thursday,42.867971,-2630.119141,,,
69440.92969,1618,62070.75,Oct,2016,Friday,42.9177563,-7370.179688,,,
92159.03125,2147,83371.82031,Oct,2016,Saturday,42.92456043,-8787.210938,,,
57296.28906,1335,52701.29297,Oct,2016,Sunday,42.91856859,-4594.996094,,,
57184.94141,1332,51764.9375,Oct,2016,Monday,42.93163769,-5420.003906,,,
40951.10547,954,37288.625,Oct,2016,Tuesday,42.92568707,-3662.480469,,,
37672.44922,877,33678.46094,Oct,2016,Wednesday,42.95604244,-3993.988281,,,
38648.13672,906,35038.07031,Oct,2016,Thursday,42.65798755,-3610.066406,,,
96020.54688,2249,86810.28125,Oct,2016,Friday,42.69477407,-9210.265625,,,
105662.5938,2472,95930.01563,Oct,2016,Saturday,42.7437677,-9732.578125,,,
54738.48438,1280,49990.51953,Oct,2016,Sunday,42.76444092,-4747.964844,,,
40131.57422,940,36347.69922,Oct,2016,Monday,42.69316406,-3783.875,,,
70402.99219,1650,63452.76172,Oct,2016,Tuesday,42.66848011,-6950.230469,,,
62501.74219,1467,56100.875,Oct,2016,Wednesday,42.60514123,-6400.867188,,,
53675.21875,1257,48201.94141,Oct,2016,Thursday,42.70104912,-5473.277344,,,
102606.3281,2405,92657.70313,Oct,2016,Friday,42.6637539,-9948.625,,,
124988.1563,2929,113187.8438,Oct,2016,Saturday,42.67263785,-11800.3125,,,
67521.03906,1582,61233.71875,Oct,2016,Sunday,42.68080851,-6287.320313,,,
70020.59375,1639,62316.15234,Oct,2016,Monday,42.72153371,-7704.441406,,,
126954.1719,2971,110698.7422,Nov,2016,Tuesday,42.73112483,-16255.42969,,,
97558.25,2284,86203.875,Nov,2016,Wednesday,42.7137697,-11354.375,,,
97039.00781,2266,89413.41406,Nov,2016,Thursday,42.82392225,-7625.59375,,,
168349.2656,3938,156675.5938,Nov,2016,Friday,42.74994048,-11673.67188,,,
202017.4219,4720,189394.6875,Nov,2016,Saturday,42.80030124,-12622.73438,,,
108459,2537,102250.1641,Nov,2016,Sunday,42.75088687,-6208.835938,,,
112536.375,2621,105978.4844,Nov,2016,Monday,42.93642694,-6557.890625,,,
100479.9297,2341,94692.47656,Nov,2016,Tuesday,42.92179824,-5787.453125,,,
81649.6875,1901,77081.66406,Nov,2016,Wednesday,42.95091399,-4568.023438,,,
71529.16406,1666,67551.25,Nov,2016,Thursday,42.93467231,-3977.914063,,,
160938.6094,3748,152555.4219,Nov,2016,Friday,42.93986376,-8383.1875,,,
164998.8438,3843,156263.1563,Nov,2016,Saturday,42.934906,-8735.6875,,,
97946.78125,2281,93112.60938,Nov,2016,Sunday,42.94028113,-4834.171875,,,
87834.25,2046,83068.26563,Nov,2016,Monday,42.92974096,-4765.984375,,,
95509.13281,2181,88104.20313,Nov,2016,Tuesday,43.791441,-7404.929688,,,
77229.96875,1763,71428.86719,Nov,2016,Wednesday,43.80599475,-5801.101563,,,
